filename,type(sim/real),class(Benign=0/Malignant=1),Voxel
simulated_training/00556.bin,simulated,0,()
simulated_training/00557.bin,simulated,0,()
simulated_training/00558.bin,simulated,0,()
simulated_training/00559.bin,simulated,0,()
simulated_training/00560.bin,simulated,0,()
simulated_training/00561.bin,simulated,0,()
simulated_training/00562.bin,simulated,0,()
simulated_training/00563.bin,simulated,0,()
simulated_training/00564.bin,simulated,0,()
simulated_training/00565.bin,simulated,0,()
simulated_training/00566.bin,simulated,0,()
simulated_training/00567.bin,simulated,0,()
simulated_training/00568.bin,simulated,0,()
simulated_training/00569.bin,simulated,0,()
simulated_training/00570.bin,simulated,0,()
simulated_training/00571.bin,simulated,0,()
simulated_training/00572.bin,simulated,0,()
simulated_training/00573.bin,simulated,0,()
simulated_training/00574.bin,simulated,0,()
simulated_training/00575.bin,simulated,0,()
simulated_training/00576.bin,simulated,0,()
simulated_training/00577.bin,simulated,0,()
simulated_training/00578.bin,simulated,0,()
simulated_training/00579.bin,simulated,0,()
simulated_training/00580.bin,simulated,0,()
simulated_training/00581.bin,simulated,0,()
simulated_training/00582.bin,simulated,0,()
simulated_training/00583.bin,simulated,0,()
simulated_training/00584.bin,simulated,0,()
simulated_training/00585.bin,simulated,0,()
simulated_training/00586.bin,simulated,0,()
simulated_training/00587.bin,simulated,0,()
simulated_training/00588.bin,simulated,0,()
simulated_training/00589.bin,simulated,0,()
simulated_training/00590.bin,simulated,0,()
simulated_training/00591.bin,simulated,0,()
simulated_training/00592.bin,simulated,0,()
simulated_training/00593.bin,simulated,0,()
simulated_training/00594.bin,simulated,0,()
simulated_training/00595.bin,simulated,0,()
simulated_training/00596.bin,simulated,0,()
simulated_training/00597.bin,simulated,0,()
simulated_training/00598.bin,simulated,0,()
simulated_training/00599.bin,simulated,0,()
simulated_training/00600.bin,simulated,1,()
simulated_training/00601.bin,simulated,0,()
simulated_training/00602.bin,simulated,0,()
simulated_training/00603.bin,simulated,0,()
simulated_training/00604.bin,simulated,0,()
simulated_training/00605.bin,simulated,0,()
simulated_training/00606.bin,simulated,0,()
simulated_training/00607.bin,simulated,0,()
simulated_training/00608.bin,simulated,0,()
simulated_training/00609.bin,simulated,0,()
simulated_training/00610.bin,simulated,0,()
simulated_training/00611.bin,simulated,0,()
simulated_training/00612.bin,simulated,0,()
simulated_training/00613.bin,simulated,0,()
simulated_training/00614.bin,simulated,0,()
simulated_training/00615.bin,simulated,0,()
simulated_training/00616.bin,simulated,0,()
simulated_training/00617.bin,simulated,0,()
simulated_training/00618.bin,simulated,0,()
simulated_training/00619.bin,simulated,0,()
simulated_training/00620.bin,simulated,0,()
simulated_training/00621.bin,simulated,0,()
simulated_training/00622.bin,simulated,0,()
simulated_training/00623.bin,simulated,0,()
simulated_training/00624.bin,simulated,0,()
simulated_training/00625.bin,simulated,0,()
simulated_training/00626.bin,simulated,0,()
simulated_training/00627.bin,simulated,0,()
simulated_training/00628.bin,simulated,0,()
simulated_training/00629.bin,simulated,0,()
simulated_training/00630.bin,simulated,0,()
simulated_training/00631.bin,simulated,1,()
simulated_training/00632.bin,simulated,0,()
simulated_training/00633.bin,simulated,0,()
simulated_training/00634.bin,simulated,0,()
simulated_training/00635.bin,simulated,0,()
simulated_training/00636.bin,simulated,0,()
simulated_training/00637.bin,simulated,0,()
simulated_training/00638.bin,simulated,0,()
simulated_training/00639.bin,simulated,0,()
simulated_training/00640.bin,simulated,0,()
simulated_training/00641.bin,simulated,0,()
simulated_training/00642.bin,simulated,0,()
simulated_training/00643.bin,simulated,0,()
simulated_training/00644.bin,simulated,0,()
simulated_training/00645.bin,simulated,0,()
simulated_training/00646.bin,simulated,1,()
simulated_training/00647.bin,simulated,0,()
simulated_training/00648.bin,simulated,1,()
simulated_training/00649.bin,simulated,0,()
simulated_training/00650.bin,simulated,0,()
simulated_training/00651.bin,simulated,0,()
simulated_training/00652.bin,simulated,0,()
simulated_training/00653.bin,simulated,0,()
simulated_training/00654.bin,simulated,0,()
simulated_training/00655.bin,simulated,1,()
simulated_training/00656.bin,simulated,0,()
simulated_training/00657.bin,simulated,0,()
simulated_training/00658.bin,simulated,0,()
simulated_training/00659.bin,simulated,0,()
simulated_training/00660.bin,simulated,0,()
simulated_training/00661.bin,simulated,1,()
simulated_training/00662.bin,simulated,0,()
simulated_training/00663.bin,simulated,0,()
simulated_training/00664.bin,simulated,0,()
simulated_training/00665.bin,simulated,0,()
simulated_training/00666.bin,simulated,1,()
simulated_training/00667.bin,simulated,0,()
simulated_training/00668.bin,simulated,1,()
simulated_training/00669.bin,simulated,0,()
simulated_training/00670.bin,simulated,0,()
simulated_training/00671.bin,simulated,0,()
simulated_training/00672.bin,simulated,0,()
simulated_training/00673.bin,simulated,1,()
simulated_training/00674.bin,simulated,0,()
simulated_training/00675.bin,simulated,1,()
simulated_training/00676.bin,simulated,0,()
simulated_training/00677.bin,simulated,0,()
simulated_training/00678.bin,simulated,0,()
simulated_training/00679.bin,simulated,0,()
simulated_training/00680.bin,simulated,0,()
simulated_training/00681.bin,simulated,0,()
simulated_training/00682.bin,simulated,0,()
simulated_training/00683.bin,simulated,0,()
simulated_training/00684.bin,simulated,0,()
simulated_training/00685.bin,simulated,0,()
simulated_training/00686.bin,simulated,0,()
simulated_training/00687.bin,simulated,0,()
simulated_training/00688.bin,simulated,0,()
simulated_training/00689.bin,simulated,0,()
simulated_training/00690.bin,simulated,0,()
simulated_training/00691.bin,simulated,0,()
simulated_training/00692.bin,simulated,0,()
simulated_training/00693.bin,simulated,0,()
simulated_training/00694.bin,simulated,0,()
simulated_training/00695.bin,simulated,0,()
simulated_training/00696.bin,simulated,0,()
simulated_training/00697.bin,simulated,0,()
simulated_training/00698.bin,simulated,0,()
simulated_training/00699.bin,simulated,0,()
simulated_training/00700.bin,simulated,0,()
simulated_training/00701.bin,simulated,0,()
simulated_training/00702.bin,simulated,0,()
simulated_training/00703.bin,simulated,0,()
simulated_training/00704.bin,simulated,0,()
simulated_training/00705.bin,simulated,0,()
simulated_training/00706.bin,simulated,1,()
simulated_training/00707.bin,simulated,0,()
simulated_training/00708.bin,simulated,0,()
simulated_training/00709.bin,simulated,0,()
simulated_training/00710.bin,simulated,0,()
simulated_training/00711.bin,simulated,0,()
simulated_training/00712.bin,simulated,0,()
simulated_training/00713.bin,simulated,0,()
simulated_training/00714.bin,simulated,0,()
simulated_training/00715.bin,simulated,0,()
simulated_training/00716.bin,simulated,0,()
simulated_training/00717.bin,simulated,0,()
simulated_training/00718.bin,simulated,0,()
simulated_training/00719.bin,simulated,0,()
simulated_training/00720.bin,simulated,0,()
simulated_training/00721.bin,simulated,0,()
simulated_training/00722.bin,simulated,0,()
simulated_training/00723.bin,simulated,0,()
simulated_training/00724.bin,simulated,0,()
simulated_training/00725.bin,simulated,0,()
simulated_training/00726.bin,simulated,0,()
simulated_training/00727.bin,simulated,0,()
simulated_training/00728.bin,simulated,0,()
simulated_training/00729.bin,simulated,0,()
simulated_training/00730.bin,simulated,1,()
simulated_training/00731.bin,simulated,0,()
simulated_training/00732.bin,simulated,0,()
simulated_training/00733.bin,simulated,0,()
simulated_training/00734.bin,simulated,1,()
simulated_training/00735.bin,simulated,0,()
simulated_training/00736.bin,simulated,0,()
simulated_training/00737.bin,simulated,0,()
simulated_training/00738.bin,simulated,0,()
simulated_training/00739.bin,simulated,0,()
simulated_training/00740.bin,simulated,0,()
simulated_training/00741.bin,simulated,0,()
simulated_training/00742.bin,simulated,0,()
simulated_training/00743.bin,simulated,0,()
simulated_training/00744.bin,simulated,0,()
simulated_training/00745.bin,simulated,0,()
simulated_training/00746.bin,simulated,0,()
simulated_training/00747.bin,simulated,0,()
simulated_training/00748.bin,simulated,0,()
simulated_training/00749.bin,simulated,0,()
simulated_training/00750.bin,simulated,0,()
simulated_training/00751.bin,simulated,0,()
simulated_training/00752.bin,simulated,0,()
simulated_training/00753.bin,simulated,0,()
simulated_training/00754.bin,simulated,0,()
simulated_training/00755.bin,simulated,0,()
simulated_training/00756.bin,simulated,0,()
simulated_training/00757.bin,simulated,0,()
simulated_training/00758.bin,simulated,0,()
simulated_training/00759.bin,simulated,0,()
simulated_training/00760.bin,simulated,0,()
simulated_training/00761.bin,simulated,0,()
simulated_training/00762.bin,simulated,0,()
simulated_training/00763.bin,simulated,0,()
simulated_training/00764.bin,simulated,0,()
simulated_training/00765.bin,simulated,0,()
simulated_training/00766.bin,simulated,0,()
simulated_training/00767.bin,simulated,0,()
simulated_training/00768.bin,simulated,0,()
simulated_training/00769.bin,simulated,0,()
simulated_training/00770.bin,simulated,0,()
simulated_training/00771.bin,simulated,0,()
simulated_training/00772.bin,simulated,0,()
simulated_training/00773.bin,simulated,0,()
simulated_training/00774.bin,simulated,0,()
simulated_training/00775.bin,simulated,0,()
simulated_training/00776.bin,simulated,0,()
simulated_training/00777.bin,simulated,0,()
simulated_training/00778.bin,simulated,0,()
simulated_training/00779.bin,simulated,0,()
simulated_training/00780.bin,simulated,0,()
simulated_training/00781.bin,simulated,0,()
simulated_training/00782.bin,simulated,0,()
simulated_training/00783.bin,simulated,0,()
simulated_training/00784.bin,simulated,0,()
simulated_training/00785.bin,simulated,0,()
simulated_training/00786.bin,simulated,0,()
simulated_training/00787.bin,simulated,0,()
simulated_training/00788.bin,simulated,0,()
simulated_training/00789.bin,simulated,0,()
simulated_training/00790.bin,simulated,0,()
simulated_training/00791.bin,simulated,0,()
simulated_training/00792.bin,simulated,0,()
simulated_training/00793.bin,simulated,0,()
simulated_training/00794.bin,simulated,0,()
simulated_training/00795.bin,simulated,1,()
simulated_training/00796.bin,simulated,0,()
simulated_training/00797.bin,simulated,0,()
simulated_training/00798.bin,simulated,0,()
simulated_training/00799.bin,simulated,0,()
simulated_training/00800.bin,simulated,0,()
simulated_training/00801.bin,simulated,0,()
simulated_training/00802.bin,simulated,1,()
simulated_training/00803.bin,simulated,0,()
simulated_training/00804.bin,simulated,0,()
simulated_training/00805.bin,simulated,0,()
simulated_training/00806.bin,simulated,0,()
simulated_training/00807.bin,simulated,0,()
simulated_training/00808.bin,simulated,0,()
simulated_training/00809.bin,simulated,0,()
simulated_training/00810.bin,simulated,0,()
simulated_training/00811.bin,simulated,0,()
simulated_training/00812.bin,simulated,0,()
simulated_training/00813.bin,simulated,0,()
simulated_training/00814.bin,simulated,0,()
simulated_training/00815.bin,simulated,0,()
simulated_training/00816.bin,simulated,0,()
simulated_training/00817.bin,simulated,0,()
simulated_training/00818.bin,simulated,0,()
simulated_training/00819.bin,simulated,0,()
simulated_training/00820.bin,simulated,0,()
simulated_training/00821.bin,simulated,0,()
simulated_training/00822.bin,simulated,0,()
simulated_training/00823.bin,simulated,0,()
simulated_training/00824.bin,simulated,0,()
simulated_training/00825.bin,simulated,0,()
simulated_training/00826.bin,simulated,0,()
simulated_training/00827.bin,simulated,1,()
simulated_training/00828.bin,simulated,0,()
simulated_training/00829.bin,simulated,0,()
simulated_training/00830.bin,simulated,0,()
simulated_training/00831.bin,simulated,0,()
simulated_training/00832.bin,simulated,0,()
simulated_training/00833.bin,simulated,0,()
simulated_training/00834.bin,simulated,0,()
simulated_training/00835.bin,simulated,0,()
simulated_training/00836.bin,simulated,0,()
simulated_training/00837.bin,simulated,0,()
simulated_training/00838.bin,simulated,0,()
simulated_training/00839.bin,simulated,0,()
simulated_training/00840.bin,simulated,0,()
simulated_training/00841.bin,simulated,0,()
simulated_training/00842.bin,simulated,0,()
simulated_training/00843.bin,simulated,0,()
simulated_training/00844.bin,simulated,1,()
simulated_training/00845.bin,simulated,0,()
simulated_training/00846.bin,simulated,0,()
simulated_training/00847.bin,simulated,0,()
simulated_training/00848.bin,simulated,0,()
simulated_training/00849.bin,simulated,0,()
simulated_training/00850.bin,simulated,0,()
simulated_training/00851.bin,simulated,0,()
simulated_training/00852.bin,simulated,0,()
simulated_training/00853.bin,simulated,0,()
simulated_training/00854.bin,simulated,0,()
simulated_training/00855.bin,simulated,0,()
simulated_training/00856.bin,simulated,0,()
simulated_training/00857.bin,simulated,0,()
simulated_training/00858.bin,simulated,0,()
simulated_training/00859.bin,simulated,0,()
simulated_training/00860.bin,simulated,0,()
simulated_training/00861.bin,simulated,0,()
simulated_training/00862.bin,simulated,0,()
simulated_training/00863.bin,simulated,0,()
simulated_training/00864.bin,simulated,0,()
simulated_training/00865.bin,simulated,0,()
simulated_training/00866.bin,simulated,0,()
simulated_training/00867.bin,simulated,0,()
simulated_training/00868.bin,simulated,1,()
simulated_training/00869.bin,simulated,0,()
simulated_training/00870.bin,simulated,0,()
simulated_training/00871.bin,simulated,0,()
simulated_training/00872.bin,simulated,0,()
simulated_training/00873.bin,simulated,0,()
simulated_training/00874.bin,simulated,0,()
simulated_training/00875.bin,simulated,0,()
simulated_training/00876.bin,simulated,0,()
simulated_training/00877.bin,simulated,0,()
simulated_training/00878.bin,simulated,1,()
simulated_training/00879.bin,simulated,1,()
simulated_training/00880.bin,simulated,0,()
simulated_training/00881.bin,simulated,0,()
simulated_training/00882.bin,simulated,0,()
simulated_training/00883.bin,simulated,0,()
simulated_training/00884.bin,simulated,1,()
simulated_training/00885.bin,simulated,0,()
simulated_training/00886.bin,simulated,0,()
simulated_training/00887.bin,simulated,0,()
simulated_training/00888.bin,simulated,0,()
simulated_training/00889.bin,simulated,0,()
simulated_training/00890.bin,simulated,0,()
simulated_training/00891.bin,simulated,0,()
simulated_training/00892.bin,simulated,0,()
simulated_training/00893.bin,simulated,1,()
simulated_training/00894.bin,simulated,0,()
simulated_training/00895.bin,simulated,0,()
simulated_training/00896.bin,simulated,0,()
simulated_training/00897.bin,simulated,0,()
simulated_training/00898.bin,simulated,0,()
simulated_training/00899.bin,simulated,0,()
simulated_training/00900.bin,simulated,1,()
simulated_training/00901.bin,simulated,0,()
simulated_training/00902.bin,simulated,0,()
simulated_training/00903.bin,simulated,0,()
simulated_training/00904.bin,simulated,0,()
simulated_training/00905.bin,simulated,0,()
simulated_training/00906.bin,simulated,0,()
simulated_training/00907.bin,simulated,0,()
simulated_training/00908.bin,simulated,0,()
simulated_training/00909.bin,simulated,0,()
simulated_training/00910.bin,simulated,0,()
simulated_training/00911.bin,simulated,0,()
simulated_training/00912.bin,simulated,0,()
simulated_training/00913.bin,simulated,0,()
simulated_training/00914.bin,simulated,0,()
simulated_training/00915.bin,simulated,0,()
simulated_training/00916.bin,simulated,0,()
simulated_training/00917.bin,simulated,0,()
simulated_training/00918.bin,simulated,1,()
simulated_training/00919.bin,simulated,0,()
simulated_training/00920.bin,simulated,0,()
simulated_training/00921.bin,simulated,0,()
simulated_training/00922.bin,simulated,0,()
simulated_training/00923.bin,simulated,0,()
simulated_training/00924.bin,simulated,0,()
simulated_training/00925.bin,simulated,0,()
simulated_training/00926.bin,simulated,0,()
simulated_training/00927.bin,simulated,0,()
simulated_training/00928.bin,simulated,0,()
simulated_training/00929.bin,simulated,0,()
simulated_training/00930.bin,simulated,0,()
simulated_training/00931.bin,simulated,0,()
simulated_training/00932.bin,simulated,0,()
simulated_training/00933.bin,simulated,0,()
simulated_training/00934.bin,simulated,0,()
simulated_training/00935.bin,simulated,0,()
simulated_training/00936.bin,simulated,0,()
simulated_training/00937.bin,simulated,0,()
simulated_training/00938.bin,simulated,0,()
simulated_training/00939.bin,simulated,0,()
simulated_training/00940.bin,simulated,0,()
simulated_training/00941.bin,simulated,0,()
simulated_training/00942.bin,simulated,0,()
simulated_training/00943.bin,simulated,0,()
simulated_training/00944.bin,simulated,0,()
simulated_training/00945.bin,simulated,0,()
simulated_training/00946.bin,simulated,0,()
simulated_training/00947.bin,simulated,0,()
simulated_training/00948.bin,simulated,0,()
simulated_training/00949.bin,simulated,0,()
simulated_training/00950.bin,simulated,0,()
simulated_training/00951.bin,simulated,0,()
simulated_training/00952.bin,simulated,0,()
simulated_training/00953.bin,simulated,0,()
simulated_training/00954.bin,simulated,0,()
simulated_training/00955.bin,simulated,0,()
simulated_training/00956.bin,simulated,0,()
simulated_training/00957.bin,simulated,0,()
simulated_training/00958.bin,simulated,0,()
simulated_training/00959.bin,simulated,0,()
simulated_training/00960.bin,simulated,0,()
simulated_training/00961.bin,simulated,1,()
simulated_training/00962.bin,simulated,0,()
simulated_training/00963.bin,simulated,0,()
simulated_training/00964.bin,simulated,0,()
simulated_training/00965.bin,simulated,0,()
simulated_training/00966.bin,simulated,0,()
simulated_training/00967.bin,simulated,0,()
simulated_training/00968.bin,simulated,0,()
simulated_training/00969.bin,simulated,0,()
simulated_training/00970.bin,simulated,0,()
simulated_training/00971.bin,simulated,0,()
simulated_training/00972.bin,simulated,0,()
simulated_training/00973.bin,simulated,0,()
simulated_training/00974.bin,simulated,0,()
simulated_training/00975.bin,simulated,0,()
simulated_training/00976.bin,simulated,0,()
simulated_training/00977.bin,simulated,0,()
simulated_training/00978.bin,simulated,0,()
simulated_training/00979.bin,simulated,0,()
simulated_training/00980.bin,simulated,1,()
simulated_training/00981.bin,simulated,0,()
simulated_training/00982.bin,simulated,0,()
simulated_training/00983.bin,simulated,0,()
simulated_training/00984.bin,simulated,0,()
simulated_training/00985.bin,simulated,0,()
simulated_training/00986.bin,simulated,0,()
simulated_training/00987.bin,simulated,0,()
simulated_training/00988.bin,simulated,0,()
simulated_training/00989.bin,simulated,0,()
simulated_training/00990.bin,simulated,0,()
simulated_training/00991.bin,simulated,0,()
simulated_training/00992.bin,simulated,0,()
simulated_training/00993.bin,simulated,0,()
simulated_training/00994.bin,simulated,0,()
simulated_training/00995.bin,simulated,0,()
simulated_training/00996.bin,simulated,0,()
simulated_training/00997.bin,simulated,0,()
simulated_training/00998.bin,simulated,0,()
simulated_training/00999.bin,simulated,1,()
simulated_training/01000.bin,simulated,0,()
simulated_training/01001.bin,simulated,0,()
simulated_training/01002.bin,simulated,0,()
simulated_training/01003.bin,simulated,0,()
simulated_training/01004.bin,simulated,0,()
simulated_training/01005.bin,simulated,0,()
simulated_training/01006.bin,simulated,0,()
simulated_training/01007.bin,simulated,0,()
simulated_training/01008.bin,simulated,0,()
simulated_training/01009.bin,simulated,0,()
simulated_training/01010.bin,simulated,0,()
simulated_training/01011.bin,simulated,0,()
simulated_training/01012.bin,simulated,0,()
simulated_training/01013.bin,simulated,0,()
simulated_training/01014.bin,simulated,0,()
simulated_training/01015.bin,simulated,0,()
simulated_training/01016.bin,simulated,1,()
simulated_training/01017.bin,simulated,0,()
simulated_training/01018.bin,simulated,0,()
simulated_training/01019.bin,simulated,0,()
simulated_training/01020.bin,simulated,0,()
simulated_training/01021.bin,simulated,0,()
simulated_training/01022.bin,simulated,0,()
simulated_training/01023.bin,simulated,0,()
simulated_training/01024.bin,simulated,0,()
simulated_training/01025.bin,simulated,1,()
simulated_training/01026.bin,simulated,0,()
simulated_training/01027.bin,simulated,0,()
simulated_training/01028.bin,simulated,0,()
simulated_training/01029.bin,simulated,0,()
simulated_training/01030.bin,simulated,0,()
simulated_training/01031.bin,simulated,0,()
simulated_training/01032.bin,simulated,0,()
simulated_training/01033.bin,simulated,0,()
simulated_training/01034.bin,simulated,0,()
simulated_training/01035.bin,simulated,0,()
simulated_training/01036.bin,simulated,0,()
simulated_training/01037.bin,simulated,0,()
simulated_training/01038.bin,simulated,1,()
simulated_training/01039.bin,simulated,0,()
simulated_training/01040.bin,simulated,0,()
simulated_training/01041.bin,simulated,0,()
simulated_training/01042.bin,simulated,0,()
simulated_training/01043.bin,simulated,0,()
simulated_training/01044.bin,simulated,0,()
simulated_training/01045.bin,simulated,1,()
simulated_training/01046.bin,simulated,0,()
simulated_training/01047.bin,simulated,0,()
simulated_training/01048.bin,simulated,0,()
simulated_training/01049.bin,simulated,0,()
simulated_training/01050.bin,simulated,0,()
simulated_training/01051.bin,simulated,0,()
simulated_training/01052.bin,simulated,0,()
simulated_training/01053.bin,simulated,0,()
simulated_training/01054.bin,simulated,0,()
simulated_training/01055.bin,simulated,0,()
simulated_training/01056.bin,simulated,0,()
simulated_training/01057.bin,simulated,0,()
simulated_training/01058.bin,simulated,0,()
simulated_training/01059.bin,simulated,0,()
simulated_training/01060.bin,simulated,0,()
simulated_training/01061.bin,simulated,0,()
simulated_training/01062.bin,simulated,0,()
simulated_training/01063.bin,simulated,0,()
simulated_training/01064.bin,simulated,0,()
simulated_training/01065.bin,simulated,0,()
simulated_training/01066.bin,simulated,1,()
simulated_training/01067.bin,simulated,1,()
simulated_training/01068.bin,simulated,1,()
simulated_training/01069.bin,simulated,0,()
simulated_training/01070.bin,simulated,0,()
simulated_training/01071.bin,simulated,0,()
simulated_training/01072.bin,simulated,0,()
simulated_training/01073.bin,simulated,0,()
simulated_training/01074.bin,simulated,0,()
simulated_training/01075.bin,simulated,0,()
simulated_training/01076.bin,simulated,0,()
simulated_training/01077.bin,simulated,0,()
simulated_training/01078.bin,simulated,0,()
simulated_training/01079.bin,simulated,0,()
simulated_training/01080.bin,simulated,0,()
simulated_training/01081.bin,simulated,0,()
simulated_training/01082.bin,simulated,0,()
simulated_training/01083.bin,simulated,0,()
simulated_training/01084.bin,simulated,0,()
simulated_training/01085.bin,simulated,0,()
simulated_training/01086.bin,simulated,0,()
simulated_training/01087.bin,simulated,0,()
simulated_training/01088.bin,simulated,0,()
simulated_training/01089.bin,simulated,1,()
simulated_training/01090.bin,simulated,0,()
simulated_training/01091.bin,simulated,0,()
simulated_training/01092.bin,simulated,0,()
simulated_training/01093.bin,simulated,0,()
simulated_training/01094.bin,simulated,0,()
simulated_training/01095.bin,simulated,0,()
simulated_training/01096.bin,simulated,1,()
simulated_training/01097.bin,simulated,0,()
simulated_training/01098.bin,simulated,0,()
simulated_training/01099.bin,simulated,0,()
simulated_training/01100.bin,simulated,0,()
simulated_training/01101.bin,simulated,0,()
simulated_training/01102.bin,simulated,0,()
simulated_training/01103.bin,simulated,0,()
simulated_training/01104.bin,simulated,0,()
simulated_training/01105.bin,simulated,0,()
simulated_training/01106.bin,simulated,0,()
simulated_training/01107.bin,simulated,0,()
simulated_training/01108.bin,simulated,0,()
simulated_training/01109.bin,simulated,0,()
simulated_training/01110.bin,simulated,0,()
simulated_training/01111.bin,simulated,0,()
simulated_training/01112.bin,simulated,0,()
simulated_training/01113.bin,simulated,0,()
simulated_training/01114.bin,simulated,0,()
simulated_training/01115.bin,simulated,0,()
simulated_training/01116.bin,simulated,0,()
simulated_training/01117.bin,simulated,0,()
simulated_training/01118.bin,simulated,0,()
simulated_training/01119.bin,simulated,0,()
simulated_training/01120.bin,simulated,0,()
simulated_training/01121.bin,simulated,0,()
simulated_training/01122.bin,simulated,0,()
simulated_training/01123.bin,simulated,0,()
simulated_training/01124.bin,simulated,0,()
simulated_training/01125.bin,simulated,0,()
simulated_training/01126.bin,simulated,0,()
simulated_training/01127.bin,simulated,0,()
simulated_training/01128.bin,simulated,0,()
simulated_training/01129.bin,simulated,0,()
simulated_training/01130.bin,simulated,0,()
simulated_training/01131.bin,simulated,0,()
simulated_training/01132.bin,simulated,0,()
simulated_training/01133.bin,simulated,0,()
simulated_training/01134.bin,simulated,0,()
simulated_training/01135.bin,simulated,0,()
simulated_training/01136.bin,simulated,0,()
simulated_training/01137.bin,simulated,0,()
simulated_training/01138.bin,simulated,0,()
simulated_training/01139.bin,simulated,0,()
simulated_training/01140.bin,simulated,1,()
simulated_training/01141.bin,simulated,0,()
simulated_training/01142.bin,simulated,0,()
simulated_training/01143.bin,simulated,0,()
simulated_training/01144.bin,simulated,0,()
simulated_training/01145.bin,simulated,0,()
simulated_training/01146.bin,simulated,0,()
simulated_training/01147.bin,simulated,0,()
simulated_training/01148.bin,simulated,0,()
simulated_training/01149.bin,simulated,0,()
simulated_training/01150.bin,simulated,1,()
simulated_training/01151.bin,simulated,0,()
simulated_training/01152.bin,simulated,0,()
simulated_training/01153.bin,simulated,0,()
simulated_training/01154.bin,simulated,0,()
simulated_training/01155.bin,simulated,0,()
simulated_training/01156.bin,simulated,0,()
simulated_training/01157.bin,simulated,1,()
simulated_training/01158.bin,simulated,0,()
simulated_training/01159.bin,simulated,0,()
simulated_training/01160.bin,simulated,0,()
simulated_training/01161.bin,simulated,0,()
simulated_training/01162.bin,simulated,0,()
simulated_training/01163.bin,simulated,0,()
simulated_training/01164.bin,simulated,0,()
simulated_training/01165.bin,simulated,0,()
simulated_training/01166.bin,simulated,0,()
simulated_training/01167.bin,simulated,0,()
simulated_training/01168.bin,simulated,0,()
simulated_training/01169.bin,simulated,0,()
simulated_training/01170.bin,simulated,0,()
simulated_training/01171.bin,simulated,0,()
simulated_training/01172.bin,simulated,0,()
simulated_training/01173.bin,simulated,1,()
simulated_training/01174.bin,simulated,0,()
simulated_training/01175.bin,simulated,1,()
simulated_training/01176.bin,simulated,0,()
simulated_training/01177.bin,simulated,0,()
simulated_training/01178.bin,simulated,0,()
simulated_training/01179.bin,simulated,0,()
simulated_training/01180.bin,simulated,0,()
simulated_training/01181.bin,simulated,0,()
simulated_training/01182.bin,simulated,0,()
simulated_training/01183.bin,simulated,0,()
simulated_training/01184.bin,simulated,0,()
simulated_training/01185.bin,simulated,0,()
simulated_training/01186.bin,simulated,0,()
simulated_training/01187.bin,simulated,0,()
simulated_training/01188.bin,simulated,0,()
simulated_training/01189.bin,simulated,0,()
simulated_training/01190.bin,simulated,0,()
simulated_training/01191.bin,simulated,0,()
simulated_training/01192.bin,simulated,0,()
simulated_training/01193.bin,simulated,0,()
simulated_training/01194.bin,simulated,0,()
simulated_training/01195.bin,simulated,0,()
simulated_training/01196.bin,simulated,0,()
simulated_training/01197.bin,simulated,0,()
simulated_training/01198.bin,simulated,0,()
simulated_training/01199.bin,simulated,0,()
simulated_training/01200.bin,simulated,0,()
simulated_training/01201.bin,simulated,0,()
simulated_training/01202.bin,simulated,0,()
simulated_training/01203.bin,simulated,0,()
simulated_training/01204.bin,simulated,0,()
simulated_training/01205.bin,simulated,0,()
simulated_training/01206.bin,simulated,0,()
simulated_training/01207.bin,simulated,0,()
simulated_training/01208.bin,simulated,0,()
simulated_training/01209.bin,simulated,0,()
simulated_training/01210.bin,simulated,0,()
simulated_training/01211.bin,simulated,0,()
simulated_training/01212.bin,simulated,0,()
simulated_training/01213.bin,simulated,0,()
simulated_training/01214.bin,simulated,0,()
simulated_training/01215.bin,simulated,0,()
simulated_training/01216.bin,simulated,0,()
simulated_training/01217.bin,simulated,0,()
simulated_training/01218.bin,simulated,0,()
simulated_training/01219.bin,simulated,0,()
simulated_training/01220.bin,simulated,0,()
simulated_training/01221.bin,simulated,0,()
simulated_training/01222.bin,simulated,0,()
simulated_training/01223.bin,simulated,0,()
simulated_training/01224.bin,simulated,0,()
simulated_training/01225.bin,simulated,0,()
simulated_training/01226.bin,simulated,0,()
simulated_training/01227.bin,simulated,0,()
simulated_training/01228.bin,simulated,0,()
simulated_training/01229.bin,simulated,0,()
simulated_training/01230.bin,simulated,1,()
simulated_training/01231.bin,simulated,0,()
simulated_training/01232.bin,simulated,0,()
simulated_training/01233.bin,simulated,0,()
simulated_training/01234.bin,simulated,0,()
simulated_training/01235.bin,simulated,0,()
simulated_training/01236.bin,simulated,0,()
simulated_training/01237.bin,simulated,0,()
simulated_training/01238.bin,simulated,0,()
simulated_training/01239.bin,simulated,0,()
simulated_training/01240.bin,simulated,0,()
simulated_training/01241.bin,simulated,0,()
simulated_training/01242.bin,simulated,0,()
simulated_training/01243.bin,simulated,0,()
simulated_training/01244.bin,simulated,0,()
simulated_training/01245.bin,simulated,0,()
simulated_training/01246.bin,simulated,0,()
simulated_training/01247.bin,simulated,0,()
simulated_training/01248.bin,simulated,0,()
simulated_training/01249.bin,simulated,0,()
simulated_training/01250.bin,simulated,1,()
simulated_training/01251.bin,simulated,0,()
simulated_training/01252.bin,simulated,0,()
simulated_training/01253.bin,simulated,0,()
